# SUBTLEX-US word frequencies — the 20,000 most frequent surface forms.
#
# Brysbaert, M., & New, B. (2009). Moving beyond Kučera and Francis: A critical
# evaluation of current word frequency norms and the introduction of a new and
# improved word frequency measure for American English. Behavior Research
# Methods, 41(4), 977–990. https://doi.org/10.3758/BRM.41.4.977
#
# Corpus: 51 million words of American English film and television subtitles.
# Obtained through the ISC-licensed repackaging words/subtlex-word-frequencies
# (github.com/words/subtlex-word-frequencies, commit 1b16b4c, 2020-02-13), which
# keeps the Word and FREQcount columns of SUBTLEXus74286wordstextversion.txt.
# The authors permit redistribution of SUBTLEX-US for any purpose. This file is
# that list sorted by count, truncated to the first 20,000 rows, on 2026-09-12.
#
# Columns: rank, word, count. A word is capitalized when the corpus more often
# capitalizes it than not ("I", "Mr", "Congratulations"). Contraction fragments
# ("s", "t", "don") are present because the source splits on apostrophes.
# Surface forms, not lemmas. Generated — do not edit by hand.
2795	mountains	951
2796	league	950
2797	vice	950
2798	figures	949
2799	joking	949
2800	Thanksgiving	949
2801	Albert	949
2802	Stanley	949
2803	loaded	948
2804	coincidence	948
2805	messages	948
2806	cheating	948
2807	favour	948
2808	Coke	948
2809	quality	947
2810	title	947
2811	impression	946
2812	particularly	946
2813	reasonable	946
2814	division	946
2815	Bunny	946
2816	Vincent	946
2817	tiger	945
2818	therapy	944
2819	se	944
2820	bastards	943
2821	museum	942
2822	steel	941
2823	minister	941
2824	bound	940
2825	standard	940
2826	wishes	940
2827	slave	940
2828	yell	939
2829	dreaming	939
2830	anniversary	939
2831	Florida	938
2832	reminds	937
2833	shy	937
2834	firing	937
2835	walks	936
2836	cruel	936
2837	Hunter	936
2838	Bible	935
2839	seek	934
2840	chasing	933
2841	cancel	933
2842	prime	933
2843	Las	933
2844	Pat	933
2845	former	932
2846	smooth	932
2847	Wednesday	932
2848	socks	932
2849	dates	931
2850	modern	930
2851	surface	930
2852	Judy	930
2853	lifetime	929
2854	role	929
2855	curse	929
2856	eaten	927
2857	chosen	927
2858	gym	927
2859	motel	927
2860	enjoyed	926
2861	collection	926
2862	device	926
2863	Christopher	926
2864	Russell	926
2865	heck	925
2866	pee	925
2867	noon	924
2868	Hong	924
2869	Previously	923
2870	Jersey	923
2871	blowing	921
2872	sons	921
2873	reward	919
2874	degrees	918
2875	lets	918
2876	Georgia	918
2877	bothering	917
2878	bars	916
2879	dumped	915
2880	iron	915
2881	cameras	915
2882	Mitch	915
2883	express	914
2884	Saint	914
2885	Devon	914
2886	sacrifice	913
2887	cookies	913
2888	Janet	913
2889	assignment	912
2890	tunnel	912
2891	highway	911
2892	insist	910
2893	guide	910
2894	slide	909
2895	Victor	909
2896	specific	908
2897	wrap	908
2898	Oscar	908
2899	cleaned	907
2900	wagon	906
2901	prom	906
2902	lack	905
2903	cigarettes	905
2904	packed	904
2905	exercise	904
2906	defendant	904
2907	Jean	904
2908	cheat	901
2909	bullets	901
2910	kit	900
2911	Marshal	900
2912	background	899
2913	ringing	899
2914	clue	898
2915	damned	898
2916	assault	896
2917	Walt	896
2918	suits	895
2919	Fifteen	895
2920	Ld	895
2921	concert	895
2922	temple	895
2923	ranch	895
2924	Dorothy	895
2925	designed	894
2926	planes	894
2927	vampire	894
2928	foolish	893
2929	agreement	892
2930	darkness	892
2931	flag	892
2932	tent	892
2933	Daphne	892
2934	rotten	891
2935	term	890
2936	remains	890
2937	Pacey	890
2938	alien	889
2939	provide	888
2940	touching	888
2941	patch	888
2942	snap	887
2943	Cooper	887
2944	Davis	886
2945	believes	885
2946	imagination	885
2947	bail	885
2948	actual	884
2949	incident	883
2950	released	882
2951	liquor	882
2952	Sonny	882
2953	Molly	882
2954	disaster	881
2955	connected	881
2956	fully	880
2957	mass	880
2958	comfort	878
2959	sec	877
2960	smiling	877
2961	Thirty	876
2962	border	876
2963	fuel	876
2964	Francis	876
2965	legend	875
2966	players	875
2967	crossed	874
2968	electric	874
2969	demand	873
2970	opera	873
2971	Donald	873
2972	circus	870
2973	current	869
2974	trauma	869
2975	diamonds	869
2976	Turtle	869
2977	enjoying	868
2978	neighbors	868
2979	laws	868
2980	salad	868
2981	prints	868
2982	Bundy	868
2983	argument	867
2984	Peggy	867
2985	describe	866
2986	Harper	866
2987	starving	865
2988	impressive	865
2989	neighbor	864
2990	nigga	864
2991	fallen	863
2992	sink	863
2993	council	863
2994	backup	862
2995	screams	862
2996	sneak	861
2997	wipe	861
2998	trigger	861
2999	Avenue	861
3000	events	860
3001	tone	860
3002	Norman	860
3003	toy	859
3004	Meg	859
3005	youth	858
3006	crush	857
3007	factory	857
3008	Felicity	857
3009	trusted	856
3010	instance	856
3011	searching	856
3012	grass	856
3013	campaign	856
3014	Williams	856
3015	Jen	856
3016	Bishop	855
3017	wasted	854
3018	tracks	854
3019	goal	854
3020	Ken	854
3021	Dennis	854
3022	messed	853
3023	asks	852
3024	generous	852
3025	cookie	852
3026	fairy	851
3027	violent	850
3028	humor	849
3029	crisis	849
3030	average	849
3031	liberty	849
3032	suite	849
3033	Harvey	849
3034	Benny	849
3035	slipped	848
3036	opens	848
3037	rats	848
3038	systems	848
3039	stake	847
3040	managed	846
3041	nephew	846
3042	gambling	846
3043	threatened	845
3044	alcohol	845
3045	politics	845
3046	Admiral	845
3047	begins	844
3048	occasion	844
3049	gentle	844
3050	Shirley	844
3051	unhappy	843
3052	network	843
3053	cleared	842
3054	joined	841
3055	confession	841
3056	charity	841
3057	explosion	841
3058	finest	840
3059	offense	840
3060	Wade	840
3061	judgment	839
3062	headquarters	839
3063	shout	839
3064	filthy	838
3065	surgeon	838
3066	tube	838
3067	hon	837
3068	math	836
3069	operator	836
3070	kidnapped	836
3071	pin	835
3072	personnel	835
3073	mix	834
3074	sucker	834
3075	alley	831
3076	dancer	831
3077	dealer	831
3078	humans	831
3079	hoped	830
3080	reaction	830
3081	chat	830
3082	depressed	830
3083	underneath	829
3084	commercial	829
3085	mon	829
3086	behave	828
3087	version	828
3088	fantasy	828
3089	chill	828
3090	chips	828
3091	steak	828
3092	gloves	828
3093	worrying	827
3094	sides	827
3095	dropping	826
3096	struck	826
3097	design	826
3098	honeymoon	826
3099	experiment	826
3100	identify	825
3101	blast	825
3102	arranged	824
3103	classic	824
3104	quarters	824
3105	delivered	823
3106	procedure	823
3107	spirits	823
3108	crystal	823
3109	Buster	823
3110	whiskey	822
3111	Goodnight	822
3112	perform	821
3113	response	821
3114	divorced	821
3115	prisoners	821
3116	Jay	821
3117	dope	820
3118	greater	819
3119	fence	819
3120	poker	819
3121	normally	818
3122	powder	818
3123	landing	818
3124	protecting	817
3125	drawing	817
3126	actress	817
3127	Vietnam	817
3128	gear	816
3129	rape	816
3130	advance	815
3131	suspicious	815
3132	locker	815
3133	Buzz	814
3134	civil	813
3135	sin	813
3136	Beth	813
3137	Meanwhile	812
3138	ending	812
3139	torture	812
3140	classes	812
3141	marrying	812
3142	Miami	812
3143	Le	812
3144	blown	811
3145	selfish	811
3146	personality	811
3147	Christian	811
3148	banks	811
3149	Teddy	811
3150	fed	810
3151	dough	810
3152	Lf	809
3153	deserves	808
3154	warned	808
3155	confess	808
3156	Walker	808
3157	tries	807
3158	solution	807
3159	ceremony	807
3160	clown	807
3161	Rocky	807
3162	Highness	807
3163	helicopter	806
3164	Connie	806
3165	costs	805
3166	prayer	805
3167	forth	804
3168	apology	804
3169	dressing	804
3170	invented	803
3171	hers	802
3172	Hm	802
3173	Corporal	802
3174	accepted	801
3175	Emma	801
3176	entrance	800
3177	strip	800
3178	boxes	800
3179	singer	800
3180	gather	799
3181	Pearl	799
3182	concentrate	798
3183	uncomfortable	798
3184	instructions	798
3185	satellite	798
3186	deputy	798
3187	daily	797
3188	nut	797
3189	stress	796
3190	tune	796
3191	valuable	795
3192	pretending	795
3193	kicking	795
3194	merely	795
3195	sauce	795
3196	guitar	795
3197	sighs	795
3198	Porter	795
3199	basic	794
3200	charm	794
3201	belly	794
3202	exit	794
3203	blows	793
3204	net	793
3205	voices	793
3206	Steven	793
3207	romance	792
3208	patrol	792
3209	pitch	792
3210	arrange	791
3211	satisfied	791
3212	Japan	791
3213	makeup	790
3214	teams	790
3215	Matthew	790
3216	surrender	789
3217	strangers	788
3218	rub	788
3219	whistle	788
3220	visiting	787
3221	wives	787
3222	bum	787
3223	kingdom	787
3224	Fort	787
3225	hip	786
3226	flew	785
3227	hood	785
3228	Anthony	785
3229	Ling	785
3230	dreamed	784
3231	patience	784
3232	junk	784
3233	diet	784
3234	earn	783
3235	flash	783
3236	lion	783
3237	Ralph	783
3238	frozen	782
3239	robbed	782
3240	homicide	782
3241	decisions	781
3242	gross	779
3243	holes	779
3244	uses	778
3245	badge	778
3246	Mel	778
3247	offering	777
3248	financial	777
3249	answered	775
3250	officially	775
3251	opposite	775
3252	customer	775
3253	soap	775
3254	privacy	774
3255	beside	774
3256	unknown	774
3257	painful	773
3258	represent	773
3259	anyhow	773
3260	lessons	772
3261	reported	771
3262	pour	771
3263	extraordinary	771
3264	testing	771
3265	champ	771
3266	hopes	770
3267	twins	770
3268	meantime	769
3269	fascinating	769
3270	squeeze	769
3271	furniture	769
3272	rice	769
3273	bend	768
3274	Valentine	768
3275	beats	767
3276	begging	766
3277	host	766
3278	mysterious	765
3279	blocks	765
3280	sore	765
3281	timing	764
3282	balance	764
3283	shark	764
3284	technology	762
3285	sets	761
3286	angle	761
3287	Dutch	761
3288	wondered	760
3289	guilt	760
3290	yards	760
3291	invitation	759
3292	degree	759
3293	knocking	759
3294	checks	759
3295	urgent	758
3296	aim	758
3297	movement	757
3298	mud	756
3299	Morris	756
3300	review	755
3301	Heh	755
3302	Chan	755
3303	influence	754
3304	moron	754
3305	freaking	754
3306	souls	754
3307	Warren	754
3308	Oliver	753
3309	tap	752
3310	Scotch	752
3311	seal	752
3312	product	752
3313	testimony	752
3314	broad	751
3315	Ace	751
3316	status	750
3317	skull	750
3318	films	750
3319	Anderson	750
3320	Chandler	750
3321	escort	749
3322	knee	749
3323	stretch	748
3324	territory	748
3325	recording	748
3326	listened	747
3327	entered	747
3328	affairs	747
3329	murders	747
3330	Aaron	747
3331	spin	746
3332	favourite	745
3333	relief	744
3334	noble	744
3335	sample	744
3336	shouting	744
3337	angels	744
3338	skills	743
3339	rifle	743
3340	hostage	743
3341	Gene	743
3342	tax	742
3343	chicks	742
3344	Bo	742
3345	sticking	741
3346	deaf	741
3347	port	741
3348	Foundation	740
3349	technically	739
3350	literally	739
3351	Patrick	739
3352	habit	738
3353	pattern	738
3354	foul	738
3355	Ugh	738
3356	Harris	738
3357	occurred	737
3358	charged	737
3359	removed	737
3360	deeply	736
3361	option	736
3362	confirm	736
3363	beans	736
3364	lad	736
3365	coward	734
3366	Yale	734
3367	brief	732
3368	benefit	732
3369	gifts	732
3370	awkward	730
3371	adult	729
3372	liver	729
3373	drives	728
3374	holds	728
3375	jumping	728
3376	flip	728
3377	bombs	728
3378	ward	727
3379	Diane	727
3380	counsel	726
3381	debt	725
3382	international	725
3383	gal	725
3384	corn	725
3385	traveling	724
3386	testify	724
3387	shown	723
3388	cared	723
3389	tragedy	723
3390	childhood	723
3391	facility	723
3392	roses	723
3393	cotton	723
3394	admire	722
3395	brush	722
3396	homes	722
3397	self	722
3398	towel	722
3399	pro	722
3400	Wally	722
3401	jet	721
3402	costume	721
3403	lightning	721
3404	Murphy	721
3405	prick	720
3406	bush	720
3407	anxious	719
3408	respond	719
3409	headache	719
3410	frame	719
3411	Harvard	719
3412	washed	718
3413	ghosts	718
3414	Virginia	718
3415	Marine	718
3416	flies	717
3417	supplies	717
3418	wounds	717
3419	Louise	717
3420	Palmer	717
3421	pays	715
3422	answering	715
3423	attend	715
3424	options	715
3425	dessert	715
3426	sacred	715
3427	afterwards	714
3428	recommend	714
3429	schools	714
3430	rubber	714
3431	clinic	714
3432	thick	713
3433	remote	713
3434	skinny	713
3435	cave	713
3436	brand	712
3437	Elaine	712
3438	polite	711
3439	culture	711
3440	fans	711
3441	Dallas	711
3442	Jonathan	711
3443	claims	710
3444	painted	710
3445	blonde	710
3446	theme	710
3447	counter	709
3448	darn	709
3449	conscience	709
3450	aid	709
3451	Mason	709
3452	Tyler	709
3453	pound	708
3454	tag	708
3455	oxygen	708
3456	religious	707
3457	machines	707
3458	religion	707
3459	Claus	707
3460	Jo	707
3461	Griffin	707
3462	construction	706
3463	combat	706
3464	Transcript	705
3465	audition	705
3466	Sherry	705
3467	blessed	704
3468	sweater	704
3469	laughter	704
3470	Sammy	704
3471	commission	703
3472	Travis	703
3473	shave	702
3474	temperature	702
3475	Jewish	702
3476	dame	702
3477	flow	701
3478	drill	701
3479	principal	701
3480	sail	701
3481	gain	700
3482	Germany	699
3483	packing	698
3484	crown	698
3485	Brooklyn	698
3486	Baker	698
3487	granted	697
3488	tradition	697
3489	wreck	697
3490	unique	696
3491	species	696
3492	zoo	696
3493	poem	696
3494	Lawrence	696
3495	Bonnie	696
3496	similar	695
3497	pages	695
3498	bugs	695
3499	tennis	695
3500	sticks	694
3501	muscle	694
3502	chop	694
3503	ad	694
3504	leather	693
3505	barn	693
3506	cherry	693
3507	Manny	693
3508	tooth	692
3509	counts	691
3510	jam	690
3511	cheering	690
3512	Tokyo	690
3513	emperor	690
3514	intelligent	689
3515	moral	689
3516	confirmed	689
3517	Ambassador	689
3518	Daisy	689
3519	lap	687
3520	Baron	687
3521	steam	686
3522	blah	686
3523	punishment	685
3524	adventure	685
3525	sheep	685
3526	Berlin	685
3527	exam	684
3528	gates	684
3529	penis	684
3530	gum	683
3531	suitcase	683
3532	demons	683
3533	Sarge	683
3534	struggle	682
3535	equal	682
3536	operate	682
3537	bottles	682
3538	poetry	682
3539	replace	681
3540	fools	681
3541	grabbed	680
3542	smaller	680
3543	freezing	680
3544	possession	680
3545	citizen	680
3546	Western	679
3547	thunder	679
3548	halfway	678
3549	abandoned	678
3550	wheels	678
3551	session	678
3552	wicked	678
3553	pigs	678
3554	Stephen	678
3555	surrounded	677
3556	interests	677
3557	heavens	677
3558	digging	676
3559	fellows	676
3560	paradise	676
3561	Burt	676
3562	palm	675
3563	motive	675
3564	shove	674
3565	magnificent	674
3566	pit	674
3567	toys	674
3568	waves	674
3569	shell	674
3570	cattle	674
3571	hut	674
3572	stink	673
3573	stable	673
3574	waiter	673
3575	pile	672
3576	tracking	672
3577	basket	672
3578	nurses	672
3579	determined	671
3580	whip	671
3581	motor	671
3582	marvelous	671
3583	musical	671
3584	bells	671
3585	fucker	671
3586	sire	671
3587	parent	670
3588	missile	670
3589	recent	669
3590	useful	669
3591	hooked	669
3592	complex	669
3593	monitor	669
3594	incredibly	668
3595	organization	668
3596	backwards	667
3597	stroke	667
3598	Jill	667
3599	prevent	666
3600	accused	666
3601	engagement	666
3602	messing	665
3603	temporary	665
3604	rap	665
3605	goose	665
3606	chuckles	665
3607	Halloween	665
3608	limit	664
3609	phones	664
3610	tapes	664
3611	Howdy	664
3612	despite	663
3613	propose	663
3614	superior	663
3615	appeal	663
3616	drawer	663
3617	blade	663
3618	cried	662
3619	blanket	662
3620	identity	662
3621	eleven	662
3622	Bernard	662
3623	maintain	661
3624	refused	660
3625	survived	660
3626	delighted	660
3627	inches	660
3628	cigar	660
3629	mob	660
3630	matches	659
3631	sack	659
3632	properly	658
3633	clerk	658
3634	appropriate	657
3635	shaking	657
3636	resist	657
3637	activity	657
3638	profile	657
3639	parade	657
3640	scout	657
3641	lamp	657
3642	award	657
3643	Rusty	657
3644	Gloria	657
3645	stepped	656
3646	suffered	656
3647	drank	656
3648	exhausted	655
3649	heroes	655
3650	Kenny	655
3651	mistaken	654
3652	minor	654
3653	fits	654
3654	comment	654
3655	dive	654
3656	hatch	654
3657	landed	653
3658	approaching	653
3659	handled	652
3660	authorities	652
3661	environment	652
3662	medication	652
3663	Hiya	652
3664	fighter	652
3665	wears	651
3666	expression	651
3667	manners	651
3668	beloved	651
3669	Stuart	651
3670	chamber	650
3671	Hawk	650
3672	effects	649
3673	task	649
3674	swallow	649
3675	Sookie	649
3676	catching	648
3677	capital	648
3678	sales	648
3679	conditions	647
3680	chin	647
3681	tub	647
3682	lobby	647
3683	toe	647
3684	et	647
3685	earned	646
3686	highest	646
3687	string	646
3688	empire	646
3689	Edgar	646
3690	eats	645
3691	developed	645
3692	description	645
3693	nap	645
3694	pump	645
3695	production	645
3696	stations	645
3697	inform	644
3698	deeper	644
3699	con	644
3700	actors	644
3701	passes	643
3702	related	643
3703	twist	643
3704	beard	643
3705	typical	642
3706	pole	642
3707	bid	642
3708	remarkable	641
3709	realise	641
3710	ye	641
3711	complain	640
3712	entertainment	640
3713	Bingo	640
3714	creatures	640
3715	bitches	640
3716	ex	640
3717	soccer	640
3718	insult	639
3719	Philip	639
3720	apply	638
3721	toes	638
3722	plates	638
3723	happier	637
3724	Korea	637
3725	Seattle	637
3726	Abby	637
3727	acts	636
3728	choices	636
3729	slap	636
3730	sheets	636
3731	hammer	636
3732	producer	636
3733	Catholic	636
3734	Germans	636
3735	Colin	636
3736	Troy	636
3737	neat	635
3738	suspects	635
3739	rehearsal	635
3740	covering	634
3741	rear	634
3742	breasts	634
3743	railroad	634
3744	Leonard	634
3745	informed	633
3746	battery	633
3747	Academy	633
3748	editor	633
3749	toss	632
3750	diner	632
3751	sailor	632
3752	Tha	632
3753	inch	631
3754	tire	631
3755	Broadway	631
3756	bump	630
3757	lawn	630
3758	invisible	630
3759	peanut	630
3760	Russia	630
3761	quietly	629
3762	fond	629
3763	purple	629
3764	phase	629
3765	convention	629
3766	revolution	629
3767	Dana	629
3768	excitement	628
3769	goods	628
3770	item	628
3771	thus	628
3772	Manhattan	628
3773	Hitler	628
3774	forgetting	627
3775	thirsty	627
3776	stinks	627
3777	episode	627
3778	cheated	627
3779	pan	627
3780	passengers	627
3781	tits	627
3782	tend	626
3783	fooling	626
3784	pockets	626
3785	cruise	626
3786	coma	626
3787	critical	625
3788	development	625
3789	Diego	625
3790	Spike	625
3791	tragic	624
3792	Mexican	624
3793	Commissioner	624
3794	attached	623
3795	placed	623
3796	sharing	623
3797	handy	623
3798	graduate	623
3799	Superman	623
3800	suggestion	622
3801	advise	622
3802	mothers	622
3803	signature	622
3804	dismissed	622
3805	accent	621
3806	labor	621
3807	scientist	621
3808	Hollow	621
3809	robot	621
3810	behalf	620
3811	actions	620
3812	entry	620
3813	discussion	619
3814	helpful	619
3815	permanent	619
3816	buddies	619
3817	generation	619
3818	servant	619
3819	assigned	618
3820	captured	618
3821	brass	618
3822	permit	617
3823	widow	617
3824	kidnapping	617
3825	Q	617
3826	terrorist	617
3827	upper	616
3828	dull	616
3829	July	616
3830	dime	615
3831	retired	615
3832	psychiatrist	615
3833	motherfuckers	615
3834	joining	614
3835	discover	614
3836	crawl	614
3837	fights	614
3838	Kansas	614
3839	vault	614
3840	underground	613
3841	lemon	613
3842	Hail	613
3843	Foster	613
3844	Magnum	613
3845	bargain	612
3846	loyal	612
3847	tale	612
3848	criminals	612
3849	Clay	612
3850	Ewing	612
3851	tastes	611
3852	beaten	611
3853	precisely	611
3854	combination	611
3855	Luther	611
3856	citizens	610
3857	employees	610
3858	log	610
3859	cells	610
3860	tattoo	610
3861	Hawaii	610
3862	basis	609
3863	relationships	609
3864	fields	609
3865	link	609
3866	Allen	609
3867	needle	608
3868	jazz	608
3869	Pam	608
3870	sakes	607
3871	idiots	607
3872	Buffalo	607
3873	Ruby	607
3874	Marco	607
3875	chef	606
3876	mistress	606
3877	racing	606
3878	treating	605
3879	dishes	605
3880	attracted	605
3881	bacon	605
3882	psychic	605
3883	Chairman	605
3884	Slim	605
3885	unfortunate	604
3886	chapter	604
3887	sunshine	604
3888	farmer	604
3889	rocket	604
3890	thumb	603
3891	pill	603
3892	frog	603
3893	comedy	602
3894	intended	601
3895	terrorists	601
3896	wrapped	600
3897	shoulders	600
3898	operations	600
3899	weed	600
3900	Hart	600
3901	feeding	599
3902	threatening	599
3903	owned	599
3904	tables	599
3905	transferred	599
3906	beings	599
3907	cloud	599
3908	boats	599
3909	explained	598
3910	shocked	598
3911	dated	598
3912	dining	598
3913	policeman	598
3914	pops	598
3915	undercover	598
3916	hooker	598
3917	Kennedy	598
3918	Z	598
3919	Cohen	598
3920	Hopefully	597
3921	Mount	597
3922	serving	596
3923	individual	596
3924	existence	596
3925	hid	596
3926	fries	596
3927	picnic	596
3928	industry	596
3929	engineer	596
3930	Boo	596
3931	chopper	596
3932	reckon	596
3933	lend	595
3934	loyalty	595
3935	splendid	595
3936	workers	595
3937	shelter	595
3938	Debbie	595
3939	Jacob	595
3940	Yup	594
3941	management	594
3942	carpet	594
3943	divine	594
3944	Synchro	593
3945	spoil	593
3946	introduced	593
3947	troubles	593
3948	beneath	593
3949	raped	593
3950	sheet	592
3951	Southern	592
3952	porn	592
3953	appearance	591
3954	lazy	591
3955	plot	591
3956	ham	591
3957	returning	590
3958	betrayed	590
3959	employee	590
3960	crimes	590
3961	medal	590
3962	dragged	589
3963	reporting	589
3964	manner	588
3965	entering	588
3966	waitress	588
3967	hockey	588
3968	destruction	587
3969	Ford	587
3970	Veronica	587
3971	entitled	586
3972	visual	586
3973	fingerprints	586
3974	Eagle	586
3975	sends	585
3976	newspapers	585
3977	Blake	585
3978	active	584
3979	dish	584
3980	denied	584
3981	puppy	584
3982	electricity	584
3983	discovery	584
3984	unconscious	583
3985	cuts	583
3986	perfume	583
3987	shadows	583
3988	temper	582
3989	operating	582
3990	theatre	582
3991	pillow	581
3992	talented	581
3993	teachers	581
3994	companies	581
3995	roommate	581
3996	stones	581
3997	bears	581
3998	Graham	581
3999	safer	580
4000	approve	580
4001	promises	580
4002	forms	580
4003	defeat	580
4004	scientific	580
4005	elephant	580
4006	cock	580
4007	handling	579
4008	assumed	579
4009	alike	579
4010	asses	579
4011	photograph	579
4012	slut	579
4013	chemical	579
4014	trailer	579
4015	attacks	578
4016	heal	578
4017	Greek	578
4018	absolute	577
4019	studied	577
4020	practical	577
4021	rage	577
4022	killers	577
4023	shrink	577
4024	serial	577
4025	Shakespeare	577
4026	Diana	577
4027	slightly	576
4028	potato	576
4029	applause	576
4030	necessarily	575
4031	exists	575
4032	Geez	575
4033	Halt	575
4034	gin	575
4035	paintings	575
4036	raising	574
4037	whale	574
4038	Announcer	574
4039	Turner	574
4040	Blanche	574
4041	peaceful	573
4042	creep	573
4043	assholes	573
4044	warden	573
4045	lovers	572
4046	Randy	572
4047	complaining	571
4048	immediate	571
4049	straighten	571
4050	gig	571
4051	transport	571
4052	dentist	571
4053	Wesley	571
4054	include	568
4055	laying	568
4056	affect	568
4057	bitter	568
4058	creepy	568
4059	helpless	568
4060	reception	568
4061	boot	568
4062	rd	568
4063	billion	568
4064	Bureau	568
4065	Gob	568
4066	ages	567
4067	annoying	567
4068	tools	567
4069	luggage	567
4070	brandy	567
4071	assuming	566
4072	safely	566
4073	disturb	566
4074	conduct	566
4075	potatoes	566
4076	nest	566
4077	wisdom	565
4078	function	565
4079	massage	565
4080	thrilled	564
4081	produce	564
4082	boarding	564
4083	jewelry	564
4084	Arizona	564
4085	Patty	564
4086	Charley	564
4087	analysis	563
4088	nails	563
4089	Nelson	563
4090	delay	562
4091	psycho	562
4092	Harbor	562
4093	limited	561
4094	register	561
4095	Latin	561
4096	September	561
4097	Spain	561
4098	Murray	561
4099	reverse	560
4100	shed	560
4101	election	560
4102	intention	559
4103	nerves	559
4104	profit	559
4105	Ouch	559
4106	fetch	559
4107	lick	559
4108	column	559
4109	extreme	558
4110	assistance	558
4111	booze	558
4112	worker	558
4113	emotions	558
4114	verdict	558
4115	Heather	558
4116	Shawn	558
4117	lame	557
4118	promotion	557
4119	airplane	557
4120	bra	557
4121	Herr	557
4122	Oops	556
4123	rhythm	556
4124	cocktail	555
4125	rounds	555
4126	everyday	555
4127	Corps	555
4128	Phoenix	555
4129	protected	554
4130	honored	554
4131	stubborn	554
4132	von	554
4133	Lance	554
4134	torn	553
4135	smarter	553
4136	concept	553
4137	clothing	553
4138	waters	553
4139	pumpkin	553
4140	grief	552
4141	comic	552
4142	suggesting	551
4143	dignity	551
4144	sixth	551
4145	deposit	551
4146	computers	551
4147	Franklin	551
4148	Kay	551
4149	instant	550
4150	commitment	550
4151	Gotcha	550
4152	monsters	550
4153	Canada	550
4154	understands	549
4155	proved	549
4156	bits	549
4157	passenger	549
4158	Jefferson	549
4159	Jew	549
4160	Orleans	549
4161	strictly	548
4162	acted	548
4163	facing	548
4164	throughout	548
4165	lip	548
4166	creative	548
4167	salary	548
4168	beers	548
4169	tool	548
4170	Holly	548
4171	required	547
4172	marked	547
4173	eternal	547
4174	tissue	547
4175	banana	547
4176	rod	547
4177	Cathy	547
4178	guessing	546
4179	subway	546
4180	campus	546
4181	Pope	546
4182	laughed	545
4183	bowling	545
4184	arguing	544
4185	Roberts	544
4186	confident	543
4187	paranoid	543
4188	homeless	543
4189	engines	543
4190	Hector	543
4191	drawn	542
4192	require	542
4193	privilege	542
4194	barrel	542
4195	lamb	542
4196	wizard	542
4197	Wong	542
4198	worries	541
4199	executive	541
4200	fund	541
4201	Carmen	541
4202	twisted	540
4203	separated	540
4204	drown	540
4205	multiple	540
4206	capture	540
4207	lungs	540
4208	statue	540
4209	traitor	540
4210	fleet	540
4211	consequences	539
4212	Forty	539
4213	Philadelphia	539
4214	discussed	538
4215	begun	538
4216	kindly	538
4217	exposed	538
4218	payment	538
4219	Detroit	538
4220	compared	537
4221	measure	537
4222	adorable	537
4223	tested	537
4224	countries	537
4225	goat	537
4226	pork	537
4227	bets	537
4228	Elvis	537
4229	effective	536
4230	candles	536
4231	collar	536
4232	Houston	536
4233	Mars	535
4234	shared	534
4235	injured	534
4236	lecture	534
4237	accounts	534
4238	root	534
4239	publicity	534
4240	passport	534
4241	Roman	534
4242	Hans	534
4243	parked	533
4244	fixing	533
4245	grounds	533
4246	blond	533
4247	dice	533
4248	parole	533
4249	witches	533
4250	celebrating	532
4251	believing	532
4252	salesman	532
4253	twin	532
4254	bothered	531
4255	paperwork	531
4256	booked	531
4257	plug	531
4258	clubs	531
4259	crashed	531
4260	rumor	531
4261	rug	531
4262	nanny	531
4263	Sidney	531
4264	unlike	530
4265	meetings	530
4266	rode	530
4267	tellin	530
4268	Cal	530
4269	freaked	529
4270	lean	529
4271	Narrator	529
4272	communication	528
4273	cooperate	528
4274	colors	528
4275	bee	528
4276	Coop	528
4277	worthy	527
4278	spots	527
4279	levels	527
4280	wrist	527
4281	nd	527
4282	Caroline	527
4283	enormous	526
4284	obsessed	526
4285	punished	526
4286	misery	526
4287	sunset	526
4288	conspiracy	526
4289	reservation	526
4290	suggested	525
4291	announcement	525
4292	drops	525
4293	curtain	525
4294	Austin	525
4295	Nicky	525
4296	Kane	525
4297	driven	524
4298	locate	524
4299	specifically	524
4300	fooled	524
4301	identified	524
4302	relieved	524
4303	jeep	524
4304	Sharon	524
4305	compliment	523
4306	stiff	523
4307	unable	523
4308	magazines	523
4309	abuse	523
4310	naughty	523
4311	sum	523
4312	blues	523
4313	ballet	523
4314	Skipper	523
4315	spotted	522
4316	tense	522
4317	random	522
4318	burger	522
4319	album	522
4320	concerns	521
4321	happily	521
4322	corporate	521
4323	Caesar	521
4324	intense	520
4325	impress	520
4326	injury	520
4327	praying	520
4328	August	520
4329	gunshot	520
4330	chickens	520
4331	Jews	520
4332	Rembrandt	520
4333	slight	519
4334	questioning	519
4335	raw	519
4336	borrowed	519
4337	priority	519
4338	organized	519
4339	structure	519
4340	brick	519
4341	Leon	519
4342	fried	518
4343	complaint	518
4344	snakes	518
4345	registered	517
4346	leak	517
4347	sucked	516
4348	worm	516
4349	warrior	516
4350	survival	515
4351	bleed	515
4352	louder	515
4353	sober	515
4354	corpse	515
4355	glove	515
4356	vodka	515
4357	document	515
